Employee_ID,Age,Industry,Job_Role,Experience_Years,Company_Size,Remote_Work_Type,AI_Tools_Used,Daily_AI_Usage_Hours,Primary_AI_Tool,Tasks_Automated_Percent,Time_Saved_Per_Day_Minutes,Learning_Time_Per_Week_Hours,Meetings_Per_Day,Work_Hours_Per_Day,Job_Satisfaction,Productivity_Change,Salary_USD,Promotion_Last_Year,Fear_of_AI_Replacing_Job,Target
25004,43,Tech,Data Analyst,11,Medium,Hybrid,3,2.7,Claude,9,19,5.6,1,8.0,Medium,Decreased,61555,No,Medium,Low
25005,50,Retail,HR,16,Large,Remote,2,0.2,Midjourney,16,91,0.0,0,7.6,Low,Increased,69267,No,Medium,Low
25006,24,Marketing,Software Engineer,2,Medium,Onsite,2,2.0,Gemini,53,49,2.8,6,9.9,Medium,Decreased,53745,Yes,Medium,Low
25007,23,Retail,Data Analyst,1,MNC,Hybrid,4,4.0,ChatGPT,16,137,5.2,3,9.2,Low,Increased,44915,No,Medium,Low
25008,26,Marketing,Software Engineer,0,MNC,Hybrid,0,2.9,Claude,65,168,0.3,0,7.0,Low,Increased,33996,No,Low,Low
25009,29,Education,Data Scientist,7,Small,Remote,0,3.9,ChatGPT,70,153,5.2,7,9.5,High,Increased,50571,No,High,High
25010,40,Marketing,Software Engineer,18,Large,Hybrid,3,0.8,Copilot,30,87,1.7,6,8.2,Low,Increased,82958,No,Medium,Low
25011,48,Tech,HR,21,Large,Remote,4,4.4,Claude,49,115,2.1,3,4.1,Low,Increased,91067,Yes,Low,Low
25012,50,Education,Software Engineer,21,Small,Onsite,1,0.6,Gemini,31,62,0.1,0,4.9,High,Decreased,74165,No,Medium,Low
25013,49,Education,Data Scientist,3,MNC,Onsite,4,4.4,Claude,49,35,5.5,7,7.2,Low,Increased,59971,Yes,Low,Low
25014,32,Healthcare,Data Analyst,10,Medium,Remote,3,5.0,Gemini,51,126,5.9,7,8.5,Medium,Decreased,73592,Yes,High,High
25015,35,Retail,Consultant,12,Medium,Remote,0,2.6,Claude,0,143,5.4,5,5.1,High,Decreased,49104,No,High,Low
25016,52,Finance,Data Analyst,17,Large,Remote,0,0.4,Gemini,18,86,1.4,6,4.3,Low,Same,68479,No,Low,Low
25017,27,Marketing,Data Scientist,1,Small,Hybrid,4,1.1,Copilot,25,107,0.3,5,7.7,Medium,Increased,52576,No,Low,Low
25018,47,Education,Data Analyst,6,MNC,Onsite,0,3.0,ChatGPT,78,20,2.3,1,8.8,Low,Increased,47315,No,Low,Low
25019,27,Retail,HR,2,Small,Onsite,2,4.7,Midjourney,18,47,0.7,6,6.4,Low,Decreased,39821,No,Medium,Low
25020,28,Marketing,Consultant,6,MNC,Remote,3,3.8,Claude,33,104,4.7,5,4.4,Low,Increased,50909,Yes,Medium,Low
25021,22,Healthcare,HR,0,Small,Onsite,4,3.2,Grok,57,119,3.6,2,6.1,High,Same,46420,Yes,Medium,High
25022,35,Education,Designer,12,Small,Onsite,3,3.4,ChatGPT,28,5,3.6,5,6.4,High,Increased,58425,No,Medium,Low
25023,50,Retail,Manager,15,Small,Hybrid,2,3.2,Claude,39,9,2.0,1,9.5,High,Same,68983,Yes,Low,Low
25024,47,Finance,Consultant,14,MNC,Onsite,0,1.5,Gemini,28,74,4.6,6,8.5,Medium,Same,69076,No,High,Low
25025,29,Education,Designer,7,Medium,Remote,1,3.1,Gemini,70,126,5.3,7,8.3,Medium,Increased,60509,No,Low,High
25026,29,Finance,Software Developer,5,Large,Onsite,3,4.8,Claude,79,89,5.6,7,8.6,High,Same,53509,Yes,High,Low
25027,44,Finance,Designer,13,MNC,Remote,1,0.5,Copilot,13,99,0.7,5,7.7,Medium,Same,66867,No,Medium,Low
25028,41,Finance,Software Engineer,12,Medium,Hybrid,3,3.7,Gemini,35,169,1.4,5,8.7,Medium,Same,58396,Yes,Medium,Low
25029,45,Retail,Designer,14,Small,Hybrid,4,0.0,Copilot,16,90,1.9,5,6.4,High,Increased,84322,No,Low,Low
25030,22,Healthcare,Designer,0,Large,Remote,4,0.4,ChatGPT,23,149,1.0,2,4.5,Medium,Same,52962,No,Medium,Low
25031,27,Retail,Designer,0,Small,Remote,0,2.2,Claude,59,111,4.3,2,9.6,High,Increased,35704,No,Medium,Low
25032,48,Marketing,Data Scientist,25,MNC,Hybrid,2,0.8,Gemini,64,79,6.0,2,5.5,Low,Decreased,87544,Yes,High,Low
25033,29,Finance,Consultant,1,Medium,Remote,4,2.2,Claude,12,170,0.8,7,6.9,High,Increased,46036,No,High,Low
25034,43,Education,HR,8,Small,Remote,3,1.7,ChatGPT,16,92,0.2,5,5.9,High,Same,64831,No,High,Low
25035,47,Tech,Consultant,17,Small,Hybrid,4,4.2,Copilot,27,31,0.7,2,9.4,Low,Decreased,72537,No,Low,Low
25036,31,Education,Consultant,5,Medium,Hybrid,2,4.5,Claude,52,27,5.1,6,6.6,Low,Increased,48364,Yes,High,Low
25037,29,Tech,HR,2,Small,Hybrid,0,4.8,Copilot,13,129,0.4,5,7.6,Medium,Decreased,29180,No,Medium,Low
25038,24,Retail,HR,1,Medium,Onsite,0,4.8,Grok,24,51,3.7,2,9.7,Medium,Same,33175,No,High,Low
25039,31,Tech,HR,7,MNC,Remote,1,0.4,Claude,25,115,5.3,3,8.7,Low,Increased,55793,No,High,Low
25040,53,Marketing,Manager,26,Medium,Remote,1,4.2,Grok,43,24,0.3,0,5.1,High,Same,98695,No,High,Low
25041,46,Retail,Designer,20,Medium,Remote,4,2.0,ChatGPT,66,59,1.9,3,5.2,Medium,Increased,87271,Yes,Medium,Low
25042,31,Finance,Data Scientist,5,Medium,Onsite,2,3.8,Grok,25,3,3.4,7,4.7,Medium,Same,47161,No,High,Low
25043,28,Retail,Manager,4,Large,Remote,4,5.0,Midjourney,23,30,4.7,1,4.5,High,Decreased,63676,No,Medium,Low
25044,37,Marketing,Software Engineer,8,Small,Remote,1,0.3,ChatGPT,3,121,2.9,4,6.0,High,Increased,58392,No,High,Low
25045,50,Education,Consultant,11,MNC,Hybrid,2,2.8,Grok,78,111,0.4,1,8.2,Low,Same,71839,Yes,High,Low
25046,22,Healthcare,Designer,0,MNC,Hybrid,3,0.5,Grok,23,148,2.0,6,5.4,Low,Increased,40215,No,High,Low
25047,45,Marketing,Consultant,10,MNC,Hybrid,1,1.4,Claude,19,64,0.8,7,8.5,High,Same,54488,No,Low,Low
25048,33,Education,Data Scientist,10,MNC,Remote,3,0.8,Gemini,23,110,5.3,7,4.1,High,Decreased,56558,No,High,Low
25049,30,Marketing,Designer,8,MNC,Hybrid,1,2.7,ChatGPT,13,4,0.5,0,6.0,High,Same,61036,No,Medium,Low
25050,34,Healthcare,Manager,11,MNC,Remote,4,1.1,ChatGPT,2,169,0.8,6,5.5,High,Same,74261,No,Medium,Low
25051,31,Tech,Designer,4,MNC,Hybrid,4,0.4,Copilot,41,133,0.4,5,6.1,Low,Same,58884,Yes,Medium,Low
25052,25,Healthcare,Data Scientist,3,Medium,Hybrid,4,5.0,Claude,67,71,3.6,0,4.0,Low,Decreased,62804,Yes,Medium,Low
25053,38,Finance,Designer,9,Medium,Onsite,0,4.6,ChatGPT,24,74,5.9,2,4.4,Medium,Same,55866,No,High,Low
25054,53,Finance,Manager,21,Medium,Remote,0,4.3,Claude,36,88,5.2,4,7.9,Medium,Increased,71508,No,Low,Low
25055,54,Retail,Manager,4,Small,Remote,0,2.0,Copilot,52,141,4.0,6,4.0,Medium,Decreased,47614,No,Medium,Low
25056,49,Finance,Designer,27,Medium,Remote,3,0.2,Grok,17,101,0.2,0,6.2,High,Increased,88260,No,High,Low
25057,32,Finance,Data Scientist,5,MNC,Remote,3,4.5,Grok,20,103,1.5,6,7.2,High,Decreased,53769,No,Medium,Low
25058,41,Tech,Data Scientist,4,Large,Hybrid,2,4.7,Gemini,7,164,4.3,6,8.7,High,Same,41517,No,Low,Low
25059,30,Education,Designer,3,Small,Onsite,4,2.0,Grok,6,9,3.7,3,5.3,Low,Same,61500,No,High,Low
25060,29,Marketing,Consultant,7,Large,Onsite,0,0.7,Gemini,66,94,2.2,0,4.3,High,Same,40365,No,Low,Low
25061,26,Finance,Data Scientist,4,Medium,Remote,4,1.7,Grok,38,163,0.4,2,5.8,Low,Decreased,52376,Yes,High,Low
25062,39,Education,Data Scientist,9,Large,Hybrid,0,2.5,Claude,15,126,2.6,6,6.8,Low,Same,60455,No,Medium,Low
25063,24,Marketing,Software Developer,2,Medium,Onsite,0,4.8,ChatGPT,59,130,5.8,4,5.1,High,Increased,33065,No,Medium,High
25064,37,Healthcare,Software Engineer,12,MNC,Remote,2,1.7,Claude,7,127,3.2,6,8.4,High,Increased,64761,No,Low,Low
25065,53,Healthcare,Consultant,10,Medium,Onsite,3,4.3,ChatGPT,2,76,1.1,7,5.8,Low,Same,71285,No,Low,Low
25066,32,Finance,Software Engineer,5,Large,Hybrid,3,3.7,Gemini,21,48,3.6,2,8.7,Low,Increased,56735,No,Low,Low
25067,39,Retail,Data Scientist,10,Medium,Remote,1,3.0,ChatGPT,72,78,4.0,1,5.2,Medium,Decreased,50223,No,High,Low
25068,23,Marketing,Data Analyst,0,Small,Remote,1,3.0,Grok,49,49,0.6,3,4.1,High,Increased,43935,No,Low,Low
25069,39,Finance,Manager,2,Medium,Hybrid,0,3.2,Midjourney,78,162,5.4,0,9.4,Medium,Increased,32568,No,Low,High
25070,40,Education,Consultant,18,Large,Hybrid,4,2.5,Claude,15,70,5.5,7,9.9,Low,Increased,74354,No,Medium,Low
25071,40,Tech,Software Engineer,17,Medium,Hybrid,2,4.3,Copilot,1,22,1.6,1,4.6,High,Same,74433,No,Low,Low
25072,36,Retail,Software Engineer,2,Large,Hybrid,1,4.6,Gemini,45,38,2.6,0,6.7,Medium,Increased,32805,No,High,Low
25073,41,Retail,Data Scientist,9,Large,Remote,0,2.7,Claude,15,127,4.9,6,5.8,Medium,Decreased,46253,No,High,Low
25074,26,Tech,Designer,2,MNC,Onsite,2,3.5,Claude,36,27,2.7,4,5.5,Medium,Increased,53891,Yes,Low,Low
25075,49,Tech,Consultant,16,Medium,Hybrid,2,2.7,Midjourney,41,28,5.0,2,9.4,Low,Increased,80034,Yes,Low,Low
25076,22,Education,Designer,0,Medium,Remote,1,3.8,Claude,58,168,3.6,5,10.0,High,Decreased,44752,No,Medium,High
25077,27,Healthcare,Software Engineer,1,Small,Hybrid,1,4.1,Copilot,51,118,1.3,2,7.2,Medium,Same,49411,No,Medium,High
25078,47,Healthcare,Software Developer,8,Large,Onsite,1,1.0,Claude,44,136,5.4,5,9.9,Low,Decreased,52997,No,Medium,Low
25079,35,Retail,Data Scientist,4,MNC,Hybrid,0,1.1,Midjourney,54,12,1.5,7,7.3,High,Decreased,33672,No,Low,Low
25080,36,Education,Designer,13,Medium,Hybrid,1,4.5,Claude,40,69,2.2,1,4.3,Low,Decreased,68614,No,High,Low
25081,34,Marketing,Consultant,6,Small,Remote,3,4.4,Claude,26,83,1.1,4,9.2,High,Increased,60061,No,Low,Low
25082,41,Retail,Manager,0,Large,Onsite,3,3.1,Copilot,10,145,5.3,0,4.7,Low,Decreased,40525,No,Medium,Low
25083,29,Finance,Software Developer,7,Small,Hybrid,3,1.7,Copilot,39,96,4.2,0,9.4,Low,Same,65959,Yes,High,Low
25084,31,Retail,Consultant,4,Large,Hybrid,3,2.5,Grok,8,12,5.2,5,9.8,High,Increased,46018,No,Low,Low
25085,23,Tech,Data Analyst,0,Medium,Onsite,4,1.3,Claude,73,71,1.1,6,8.8,Low,Same,39704,Yes,High,Low
25086,43,Tech,Software Developer,10,Medium,Remote,4,3.2,Copilot,77,106,1.6,0,7.7,Medium,Increased,57159,Yes,Medium,High
25087,52,Education,HR,29,Medium,Onsite,4,3.1,Copilot,14,174,2.1,5,8.2,Medium,Same,100943,No,High,Low
25088,40,Marketing,Manager,17,MNC,Hybrid,4,3.5,Gemini,22,3,1.1,3,9.9,Medium,Increased,76888,No,Medium,Low
25089,23,Finance,Software Developer,1,Large,Remote,4,2.8,Claude,60,134,2.2,7,8.2,High,Decreased,50983,Yes,Low,Low
25090,51,Retail,Software Developer,26,Medium,Onsite,3,1.2,Midjourney,78,61,0.3,5,9.3,High,Same,96181,Yes,High,Low
25091,44,Marketing,Data Analyst,1,Medium,Onsite,2,3.3,Grok,15,100,1.8,5,6.4,Low,Same,33147,No,Low,Low
25092,42,Healthcare,Designer,4,Large,Onsite,0,1.0,ChatGPT,28,79,1.0,7,8.6,High,Increased,33162,No,High,Low
25093,47,Marketing,Data Scientist,9,Medium,Onsite,3,1.5,Grok,34,86,1.9,5,5.6,Low,Decreased,69688,Yes,Low,Low
25094,54,Finance,Manager,22,Medium,Onsite,1,2.4,Copilot,20,80,5.0,7,5.0,High,Increased,79073,No,Low,Low
25095,50,Education,Manager,2,Large,Onsite,4,0.5,Midjourney,13,142,3.7,5,8.3,High,Decreased,59798,No,Low,Low
25096,28,Education,Software Engineer,6,MNC,Remote,0,1.4,Claude,7,125,0.6,2,5.1,Medium,Same,45729,No,Low,Low
25097,26,Education,Software Engineer,4,Large,Remote,1,2.2,ChatGPT,73,121,1.9,1,5.4,Medium,Decreased,37970,No,High,Low
25098,24,Retail,Consultant,2,MNC,Hybrid,2,1.5,Midjourney,58,21,3.6,7,5.5,Medium,Increased,48401,Yes,Low,Low
25099,33,Marketing,Data Scientist,11,Small,Onsite,2,4.1,Claude,69,3,2.2,2,4.7,Low,Same,56854,Yes,Low,Low
25100,42,Tech,Data Analyst,12,Large,Onsite,4,2.2,Copilot,38,172,1.1,2,4.0,Low,Same,79564,Yes,Low,Low
25101,47,Healthcare,Software Developer,23,Medium,Remote,2,4.1,Gemini,64,114,4.6,1,7.5,High,Decreased,94273,Yes,Low,High
25102,23,Marketing,HR,0,MNC,Onsite,0,2.3,ChatGPT,25,69,3.5,0,7.2,Medium,Decreased,39677,No,Low,Low
25103,44,Tech,Software Developer,5,Large,Hybrid,0,0.6,Claude,58,121,3.1,4,7.3,Low,Increased,41997,No,Medium,Low
25104,48,Retail,Designer,24,Medium,Onsite,4,1.8,Midjourney,44,145,5.7,5,8.5,High,Decreased,99938,Yes,Medium,Low
25105,34,Tech,Data Analyst,5,Large,Remote,3,4.5,Gemini,54,15,3.6,3,8.5,Medium,Same,51244,Yes,Low,Low
25106,32,Education,HR,3,Medium,Onsite,2,0.2,Grok,12,177,5.3,7,5.3,Medium,Decreased,38601,No,Low,Low
25107,32,Finance,HR,0,Large,Remote,3,4.6,Midjourney,34,132,2.5,6,4.4,High,Decreased,50134,Yes,Medium,Low
25108,45,Marketing,Consultant,21,Large,Remote,2,2.3,Claude,4,113,3.0,5,5.9,Low,Same,85906,No,Low,Low
25109,40,Education,HR,5,Small,Hybrid,2,2.7,Grok,40,60,3.6,4,8.4,High,Decreased,58077,Yes,High,Low
25110,36,Tech,Designer,10,Large,Remote,3,1.4,Copilot,52,70,2.4,7,6.4,Low,Increased,72135,Yes,Low,Low
25111,23,Tech,Data Scientist,0,Large,Onsite,2,4.8,Copilot,1,137,3.2,1,5.1,Medium,Increased,39736,No,Low,Low
25112,46,Healthcare,Designer,23,Medium,Hybrid,4,3.2,Midjourney,16,46,5.6,0,8.6,Medium,Increased,89604,No,Medium,Low
25113,34,Finance,Consultant,8,Medium,Remote,2,1.1,ChatGPT,60,149,1.9,1,4.8,Medium,Increased,53095,Yes,High,Low
25114,37,Marketing,Software Engineer,4,Medium,Remote,0,1.9,Gemini,72,53,0.3,5,4.1,Medium,Same,36538,No,Medium,Low
25115,51,Education,Consultant,5,Medium,Hybrid,3,1.5,ChatGPT,31,34,3.5,7,4.2,High,Increased,55232,Yes,Medium,Low
25116,52,Finance,Data Analyst,4,Small,Hybrid,1,3.7,Grok,8,98,1.7,2,8.8,High,Decreased,36807,No,High,Low
25117,33,Healthcare,Software Developer,6,MNC,Remote,2,4.1,Midjourney,3,131,3.3,5,8.9,Low,Decreased,49946,No,High,Low
25118,49,Tech,Consultant,15,MNC,Onsite,2,2.1,Copilot,39,119,0.8,4,9.1,Medium,Same,68699,Yes,Medium,Low
25119,34,Healthcare,Software Engineer,2,Large,Hybrid,0,2.1,ChatGPT,79,52,2.0,3,9.3,Low,Decreased,36652,No,Low,Low
25120,26,Healthcare,Data Scientist,2,MNC,Remote,3,0.9,Claude,12,112,3.8,2,5.1,High,Decreased,41776,No,Medium,Low
25121,49,Healthcare,Manager,6,Medium,Hybrid,3,4.2,Copilot,35,10,4.4,2,9.5,Low,Increased,57137,Yes,Medium,Low
25122,24,Retail,Designer,2,Medium,Hybrid,0,0.8,Copilot,32,70,3.2,6,4.4,Low,Increased,45095,No,High,Low
25123,40,Healthcare,HR,8,Large,Onsite,1,4.1,Gemini,9,139,0.0,7,9.7,Low,Same,55436,No,Low,Low
25124,29,Education,HR,5,Small,Onsite,0,2.6,Grok,59,8,1.0,6,9.1,Medium,Same,44448,No,High,Low
25125,24,Healthcare,Data Analyst,2,Small,Onsite,4,2.2,Gemini,61,117,5.7,0,8.7,High,Same,45180,Yes,Low,Low
25126,44,Education,Software Engineer,5,MNC,Onsite,2,4.3,Gemini,62,94,4.6,0,9.3,Medium,Decreased,47657,Yes,High,Low
25127,40,Retail,Designer,9,Small,Remote,3,1.7,Gemini,4,144,4.2,0,6.1,Medium,Same,56472,No,Low,Low
25128,28,Retail,Software Engineer,4,MNC,Onsite,0,4.6,Claude,34,102,3.0,3,4.6,Low,Increased,47335,No,Low,Low
25129,53,Marketing,Data Analyst,3,Large,Remote,0,2.6,Gemini,15,107,4.1,0,8.6,High,Decreased,50609,No,High,Low
25130,45,Finance,Designer,10,Small,Hybrid,1,4.6,Copilot,75,153,2.8,6,7.4,High,Increased,51814,No,Low,High
25131,27,Tech,Software Developer,4,MNC,Remote,0,3.4,Gemini,62,62,0.9,6,6.8,High,Same,36215,No,Medium,Low
25132,49,Education,Data Scientist,27,Medium,Remote,1,1.9,Gemini,61,151,3.1,6,5.7,High,Increased,87586,No,Medium,Low
25133,32,Finance,Consultant,2,Large,Hybrid,3,3.4,Grok,42,87,5.6,4,8.5,Low,Decreased,57974,Yes,Medium,Low
25134,43,Finance,Manager,15,Small,Hybrid,2,0.7,Copilot,50,8,5.9,0,10.0,High,Same,63159,Yes,High,Low
25135,47,Tech,Data Scientist,7,Large,Remote,1,1.4,Copilot,31,124,2.1,7,4.2,Low,Same,43904,No,Medium,Low
25136,41,Tech,Data Scientist,17,Large,Hybrid,2,0.6,Grok,62,145,5.9,1,8.7,Medium,Same,65958,Yes,Low,Low
25137,47,Healthcare,Software Developer,21,MNC,Hybrid,0,3.0,Claude,76,51,5.6,7,4.5,High,Decreased,67042,No,High,Low
25138,50,Retail,Software Engineer,4,Small,Hybrid,4,4.2,Claude,38,42,2.3,6,4.0,High,Increased,55750,Yes,Low,Low
25139,31,Finance,Consultant,3,Large,Onsite,3,4.7,ChatGPT,17,129,2.5,2,9.0,Low,Same,52315,No,Medium,Low
25140,23,Retail,HR,1,MNC,Hybrid,1,0.3,Gemini,22,40,4.1,1,9.8,Medium,Increased,49735,No,Medium,Low
25141,51,Retail,Software Developer,1,Large,Remote,4,3.5,Claude,68,77,2.7,0,7.1,Medium,Increased,58971,Yes,Low,Low
25142,46,Marketing,Software Engineer,8,Small,Hybrid,0,1.6,Midjourney,58,179,1.9,3,8.4,Low,Decreased,58418,No,High,Low
25143,28,Education,Designer,3,Medium,Remote,1,2.2,Copilot,55,59,0.5,7,8.1,Low,Increased,39381,No,Medium,Low
25144,48,Finance,Data Scientist,2,Large,Onsite,0,0.9,Gemini,24,14,0.6,6,6.6,Medium,Decreased,43831,No,High,Low
25145,26,Healthcare,Data Analyst,1,Medium,Remote,4,4.6,Copilot,56,158,0.4,2,4.0,Low,Decreased,55367,Yes,Low,High
25146,49,Healthcare,HR,5,MNC,Remote,4,0.0,Copilot,27,60,4.8,7,8.2,Medium,Increased,57625,No,Low,Low
25147,25,Marketing,Data Analyst,3,Medium,Remote,4,0.1,Claude,75,37,4.3,2,6.4,Medium,Same,54580,Yes,High,Low
25148,22,Education,Software Engineer,0,Large,Hybrid,0,4.7,ChatGPT,55,41,5.6,1,7.5,Medium,Decreased,37329,No,Low,Low
25149,53,Education,HR,2,Small,Onsite,3,2.4,ChatGPT,9,127,1.5,3,9.4,High,Same,53521,No,Medium,Low
25150,53,Education,Manager,20,MNC,Remote,1,2.4,Grok,60,94,1.2,7,8.4,Low,Decreased,75848,No,Medium,Low
25151,49,Healthcare,Designer,3,Small,Hybrid,3,0.4,Gemini,22,34,2.0,1,7.4,High,Decreased,44402,No,Medium,Low
25152,38,Finance,Designer,14,Medium,Onsite,2,4.0,Copilot,73,24,2.0,5,5.8,High,Decreased,74796,Yes,High,Low
25153,23,Education,Data Scientist,0,Large,Remote,1,1.3,Grok,57,9,3.6,5,4.5,Low,Same,30818,No,Low,Low
25154,31,Education,Data Analyst,7,Small,Remote,4,1.1,Copilot,53,69,2.1,7,6.8,High,Decreased,59499,Yes,Low,Low
25155,44,Education,Data Scientist,18,Medium,Remote,4,4.2,Claude,19,99,4.5,0,4.1,Low,Decreased,86157,No,Medium,Low
25156,44,Marketing,HR,2,Small,Onsite,0,4.9,Copilot,9,49,3.5,5,9.7,Low,Same,31951,No,Low,Low
25157,47,Healthcare,Designer,21,Large,Remote,3,0.4,Copilot,44,3,0.2,3,4.7,Low,Same,91605,Yes,Low,Low
25158,24,Education,HR,1,Small,Hybrid,1,0.5,ChatGPT,31,18,4.4,2,9.3,Low,Same,48021,No,Low,Low
25159,37,Tech,Consultant,3,MNC,Onsite,2,1.9,Copilot,13,23,5.9,7,6.8,Low,Increased,39949,No,High,Low
25160,22,Healthcare,Software Developer,0,Large,Remote,4,0.9,Midjourney,11,38,2.3,0,4.6,High,Decreased,52779,No,High,Low
25161,38,Marketing,Designer,16,MNC,Remote,3,2.2,Midjourney,33,129,3.3,5,4.6,High,Increased,84322,Yes,Low,Low
25162,32,Marketing,Designer,6,Small,Onsite,3,4.5,Gemini,57,21,1.2,6,4.8,High,Same,64129,Yes,High,Low
25163,33,Healthcare,Data Analyst,5,Large,Hybrid,0,2.2,ChatGPT,20,123,2.7,0,4.2,Low,Decreased,39914,No,Medium,Low
25164,32,Marketing,Software Engineer,6,Small,Hybrid,0,3.4,Claude,75,134,4.5,1,6.1,Low,Decreased,52598,No,High,High
25165,50,Tech,Designer,1,Medium,Onsite,3,2.5,Claude,55,145,2.9,3,6.4,High,Increased,48513,Yes,High,Low
25166,46,Retail,Software Developer,1,MNC,Remote,2,3.5,Grok,21,150,1.2,7,8.9,High,Same,40930,No,Low,Low
25167,41,Education,Consultant,1,MNC,Remote,0,2.1,Claude,2,123,3.7,4,4.6,Low,Decreased,34125,No,Medium,Low
25168,39,Finance,Software Developer,9,MNC,Remote,0,3.4,Claude,62,176,1.0,6,5.3,Low,Increased,44790,No,Medium,High
25169,22,Retail,Manager,0,Medium,Onsite,1,0.9,Midjourney,41,164,1.5,4,8.9,Medium,Decreased,28907,No,Low,Low
25170,40,Education,Software Engineer,18,MNC,Onsite,4,5.0,Copilot,25,7,4.6,0,7.7,High,Increased,73995,No,High,Low
25171,30,Healthcare,Consultant,4,Medium,Remote,1,3.8,Midjourney,51,176,2.9,4,5.1,Medium,Same,39573,No,High,High
25172,33,Healthcare,Designer,9,Small,Onsite,0,2.2,Grok,14,140,3.0,5,9.8,Medium,Increased,58056,No,High,Low
25173,23,Education,HR,1,Small,Hybrid,1,4.7,Copilot,55,90,5.2,0,4.4,High,Decreased,34996,No,Medium,Low
25174,53,Finance,Data Scientist,6,Medium,Hybrid,3,1.9,Copilot,70,29,4.5,1,8.1,Low,Decreased,55662,Yes,High,Low
25175,43,Healthcare,Data Analyst,11,Medium,Hybrid,4,3.0,Midjourney,19,139,2.0,6,7.7,Medium,Increased,65815,No,Medium,Low
25176,50,Education,Data Scientist,19,Small,Onsite,1,4.9,Claude,21,154,2.5,5,7.0,Medium,Same,67464,No,Medium,Low
25177,48,Tech,Consultant,17,MNC,Onsite,0,3.8,Copilot,55,92,1.0,0,9.8,High,Same,65406,No,High,Low
25178,30,Healthcare,Data Scientist,7,MNC,Hybrid,0,2.3,Gemini,57,48,4.7,6,9.9,Medium,Increased,55363,No,Medium,Low
25179,35,Marketing,Data Scientist,1,MNC,Remote,2,4.2,Claude,43,17,1.6,0,9.4,Low,Decreased,38137,Yes,Medium,Low
25180,37,Tech,Data Scientist,7,Large,Remote,0,3.8,Copilot,48,41,5.8,1,8.9,High,Same,39181,No,Medium,Low
25181,46,Marketing,Software Engineer,18,Small,Onsite,0,2.4,Gemini,10,44,3.1,1,5.4,High,Increased,68539,No,High,Low
25182,46,Education,HR,11,Small,Hybrid,4,2.1,Gemini,71,52,4.2,6,8.1,Low,Decreased,68043,Yes,Low,Low
25183,47,Tech,Software Developer,6,MNC,Onsite,1,1.7,Gemini,10,73,4.5,3,5.9,Low,Decreased,41179,No,Low,Low
25184,27,Tech,Data Analyst,0,Medium,Remote,1,3.2,Copilot,78,142,2.3,5,4.5,High,Increased,42283,No,High,High
25185,36,Retail,Designer,7,Medium,Remote,2,0.1,Claude,33,7,3.3,4,5.4,High,Increased,45169,Yes,High,Low
25186,38,Tech,Designer,15,MNC,Onsite,2,1.1,Copilot,32,88,2.3,0,5.9,Medium,Increased,78286,Yes,Low,Low
25187,30,Finance,Software Engineer,0,Large,Onsite,2,2.6,Claude,23,16,3.6,6,9.0,Medium,Increased,49493,No,High,Low
25188,30,Marketing,Data Scientist,8,MNC,Remote,3,0.6,Midjourney,46,94,5.7,1,7.7,Medium,Same,52169,Yes,Low,Low
25189,34,Finance,Data Analyst,8,Small,Hybrid,3,1.3,Gemini,7,121,3.7,6,9.1,Low,Increased,60930,No,Medium,Low
25190,50,Finance,Manager,5,MNC,Onsite,4,0.9,ChatGPT,20,6,2.1,1,9.3,Medium,Same,56991,No,Medium,Low
25191,44,Healthcare,Designer,4,Small,Onsite,1,0.5,Claude,33,37,4.0,4,5.4,High,Same,44450,No,High,Low
25192,38,Marketing,Data Scientist,3,Large,Onsite,2,1.0,Gemini,2,9,4.9,0,5.3,Medium,Increased,56429,No,Low,Low
25193,26,Finance,Data Analyst,4,Large,Remote,3,2.2,Gemini,70,4,2.1,0,9.5,High,Increased,55611,Yes,Low,Low
25194,47,Finance,Software Developer,22,Small,Onsite,2,1.4,Copilot,58,108,5.3,7,4.4,High,Same,85412,Yes,Medium,Low
25195,41,Tech,Data Analyst,0,Small,Onsite,1,4.1,Copilot,42,103,0.8,5,4.6,Low,Increased,39244,No,Low,Low
25196,37,Education,Software Developer,9,Large,Onsite,0,1.2,Gemini,25,131,0.7,5,7.1,High,Decreased,53279,No,High,Low
25197,51,Tech,Data Scientist,18,Large,Hybrid,1,3.7,Midjourney,18,33,4.5,2,6.7,Medium,Increased,72696,No,Medium,Low
25198,44,Finance,Data Analyst,10,MNC,Hybrid,2,3.9,Gemini,22,136,4.3,5,4.2,Medium,Decreased,51622,No,High,Low
25199,24,Retail,Consultant,0,Medium,Hybrid,3,4.3,Grok,35,5,2.7,1,4.7,Low,Increased,36399,Yes,Low,Low
25200,28,Finance,Software Engineer,6,MNC,Remote,1,1.3,ChatGPT,40,127,2.7,0,6.7,Medium,Same,56701,No,High,Low
25201,46,Retail,Manager,18,Small,Hybrid,4,3.7,Claude,7,158,3.6,0,8.2,Medium,Decreased,73032,No,Low,Low
25202,41,Healthcare,HR,5,MNC,Onsite,4,4.8,ChatGPT,75,40,5.6,5,7.0,Medium,Decreased,61018,Yes,Low,Low
25203,52,Education,Designer,30,MNC,Onsite,2,0.7,Grok,14,177,0.1,1,4.9,High,Increased,109343,No,High,Low
